Escuela_ID;CURSO_NORMALIZADO;División;DESEMPEÑO;Alumno_ID
1052;5°;1ª;Crítico;18
1052;5°;1ª;Medio;3
1052;5°;2ª;Básico;12
1052;5°;2ª;Crítico;9
1052;5°;2ª;Medio;1
1052;5°;3ª;Avanzado;2
1052;5°;3ª;Básico;12
1052;5°;3ª;Crítico;4
1052;5°;3ª;Medio;16
1052;5°;4ª;Básico;16
1052;5°;4ª;Crítico;9
1052;5°;4ª;Medio;11
1052;5°;5ª;Básico;5
1052;5°;5ª;Crítico;6
1052;5°;5ª;Medio;3
1052;6°;1ª;Básico;9
1052;6°;1ª;Crítico;11
1052;6°;1ª;Medio;3
1053;1°;1ª;Avanzado;5
1053;1°;1ª;Básico;3
1053;1°;1ª;Crítico;10
1053;1°;1ª;Medio;9
1053;1°;2ª;Avanzado;6
1053;1°;2ª;Básico;7
1053;1°;2ª;Crítico;3
1053;1°;2ª;Medio;12
1053;1°;3ª;Avanzado;8
1053;1°;3ª;Básico;1
1053;1°;3ª;Crítico;1
1053;1°;3ª;Medio;19
1053;1°;4ª;Avanzado;10
1053;1°;4ª;Básico;2
1053;1°;4ª;Crítico;3
1053;1°;4ª;Medio;12
1053;1°;5ª;Avanzado;4
1053;1°;5ª;Básico;4
1053;1°;5ª;Crítico;7
1053;1°;5ª;Medio;11
1053;2°;1ª;Básico;16
1053;2°;1ª;Crítico;10
1053;2°;1ª;Medio;6
1053;2°;2ª;Avanzado;2
1053;2°;2ª;Básico;4
1053;2°;2ª;Crítico;9
1053;2°;2ª;Medio;7
1053;2°;3ª;Avanzado;1
1053;2°;3ª;Básico;7
1053;2°;3ª;Crítico;8
1053;2°;3ª;Medio;4
1053;2°;4ª;Básico;12
1053;2°;4ª;Crítico;6
1053;2°;4ª;Medio;11
1053;2°;5ª;Básico;15
1053;2°;5ª;Crítico;7
1053;2°;5ª;Medio;7
1053;3°;1ª;Avanzado;4
1053;3°;1ª;Básico;5
1053;3°;1ª;Crítico;18
1053;3°;1ª;Medio;4
1053;3°;2ª;Avanzado;2
1053;3°;2ª;Básico;4
1053;3°;2ª;Crítico;18
1053;3°;2ª;Medio;10
1053;3°;3ª;Avanzado;1
1053;3°;3ª;Básico;9
1053;3°;3ª;Crítico;19
1053;3°;3ª;Medio;3
1053;3°;4ª;Avanzado;3
1053;3°;4ª;Básico;12
1053;3°;4ª;Crítico;15
1053;3°;4ª;Medio;7
1053;4°;1ª;Avanzado;8
1053;4°;1ª;Básico;1
1053;4°;1ª;Crítico;4
1053;4°;1ª;Medio;3
1053;4°;2ª;Avanzado;7
1053;4°;2ª;Básico;4
1053;4°;2ª;Crítico;12
1053;4°;2ª;Medio;5
1053;4°;3ª;Avanzado;14
1053;4°;3ª;Básico;2
1053;4°;3ª;Crítico;3
1053;4°;3ª;Medio;5
1053;4°;4ª;Básico;11
1053;4°;4ª;Crítico;8
1053;4°;4ª;Medio;5
1053;5°;1ª;Avanzado;8
1053;5°;1ª;Básico;8
1053;5°;1ª;Crítico;5
1053;5°;1ª;Medio;11
1053;5°;2ª;Avanzado;4
1053;5°;2ª;Básico;9
1053;5°;2ª;Crítico;13
1053;5°;2ª;Medio;5
1053;5°;3ª;Avanzado;3
1053;5°;3ª;Básico;8
1053;5°;3ª;Crítico;6
1053;5°;3ª;Medio;11
1053;5°;4°;Avanzado;5
1053;5°;4°;Básico;5
1053;5°;4°;Crítico;4
1053;5°;4°;Medio;2
1054;1°;1;Avanzado;2
1054;1°;1;Básico;4
1054;1°;1;Crítico;5
1054;1°;1;Medio;17
1054;1°;2;Avanzado;2
1054;1°;2;Básico;11
1054;1°;2;Crítico;3
1054;1°;2;Medio;14
1054;1°;3;Avanzado;1
1054;1°;3;Básico;11
1054;1°;3;Crítico;13
1054;1°;3;Medio;4
1054;1°;5;Avanzado;1
1054;1°;5;Básico;10
1054;1°;5;Crítico;11
1054;1°;5;Medio;7
1054;2°;1;Avanzado;1
1054;2°;1;Básico;13
1054;2°;1;Crítico;9
1054;2°;1;Medio;8
1054;2°;2;Avanzado;3
1054;2°;2;Básico;14
1054;2°;2;Crítico;5
1054;2°;2;Medio;8
1054;2°;3;Básico;9
1054;2°;3;Crítico;16
1054;2°;3;Medio;2
1054;2°;4;Básico;8
1054;2°;4;Crítico;12
1054;2°;4;Medio;7
1054;3°;1;Básico;5
1054;3°;1;Crítico;17
1054;3°;1;Medio;1
1054;3°;2;Básico;10
1054;3°;2;Crítico;10
1054;3°;2;Medio;7
1054;3°;3;Avanzado;2
1054;3°;3;Básico;7
1054;3°;3;Crítico;13
1054;3°;3;Medio;2
1054;3°;4;Básico;1
1054;3°;4;Crítico;20
1054;3°;4;Medio;2
1054;4°;1;Avanzado;2
1054;4°;1;Básico;7
1054;4°;1;Crítico;15
1054;4°;1;Medio;4
1054;4°;2;Avanzado;1
1054;4°;2;Básico;12
1054;4°;2;Crítico;18
1054;4°;2;Medio;3
1054;4°;3;Avanzado;2
1054;4°;3;Básico;18
1054;4°;3;Crítico;12
1054;4°;3;Medio;7
1054;4°;4;Básico;6
1054;4°;4;Crítico;19
1054;4°;4;Medio;6
1054;5°;1;Avanzado;2
1054;5°;1;Básico;2
1054;5°;1;Crítico;20
1054;5°;1;Medio;3
1054;5°;2;Avanzado;3
1054;5°;2;Básico;11
1054;5°;2;Crítico;8
1054;5°;2;Medio;9
1054;5°;3;Básico;9
1054;5°;3;Crítico;15
1054;5°;3;Medio;5
1054;5°;4;Básico;1
1054;5°;4;Crítico;15
1055;1°;1°;Básico;4
1055;1°;1°;Crítico;10
1055;1°;1°;Medio;4
1055;1°;2;Básico;4
1055;1°;2;Crítico;8
1055;1°;2;Medio;5
1055;1°;3;Básico;2
1055;1°;3;Crítico;10
1055;1°;3;Medio;3
1055;1°;4;Básico;3
1055;1°;4;Crítico;8
1055;1°;4;Medio;4
1055;1°;5;Básico;7
1055;1°;5;Crítico;5
1055;1°;5;Medio;6
1055;2°;1;Básico;8
1055;2°;1;Crítico;9
1055;2°;1;Medio;2
1055;2°;2;Básico;4
1055;2°;2;Crítico;11
1055;2°;2;Medio;1
1055;2°;3;Básico;5
1055;2°;3;Crítico;9
1055;2°;3;Medio;4
1055;2°;4;Básico;6
1055;2°;4;Crítico;8
1055;2°;4;Medio;2
1055;2°;5;Básico;5
1055;2°;5;Crítico;7
1055;2°;5;Medio;4
1055;3°;1;Avanzado;2
1055;3°;1;Básico;4
1055;3°;1;Crítico;12
1055;3°;1;Medio;7
1055;3°;2;Avanzado;1
1055;3°;2;Básico;5
1055;3°;2;Crítico;12
1055;3°;2;Medio;3
1055;3°;3;Básico;5
1055;3°;3;Crítico;13
1055;3°;3;Medio;8
1055;3°;4;Básico;5
1055;3°;4;Crítico;11
1055;3°;5;Básico;3
1055;3°;5;Crítico;9
1055;3°;5;Medio;2
1055;4°;1;Avanzado;1
1055;4°;1;Básico;3
1055;4°;1;Crítico;23
1055;4°;1;Medio;5
1055;4°;2;Básico;5
1055;4°;2;Crítico;19
1055;4°;3;Avanzado;3
1055;4°;3;Básico;9
1055;4°;3;Crítico;8
1055;4°;3;Medio;8
1055;4°;4°;Avanzado;1
1055;4°;4°;Básico;4
1055;4°;4°;Crítico;8
1055;4°;4°;Medio;6
1055;5°;1;Avanzado;1
1055;5°;1;Básico;8
1055;5°;1;Crítico;15
1055;5°;1;Medio;3
1055;5°;2;Básico;4
1055;5°;2;Crítico;15
1055;5°;3;Avanzado;1
1055;5°;3;Básico;10
1055;5°;3;Crítico;16
1055;5°;3;Medio;2
1065;1°;1º;Básico;7
1065;1°;1º;Crítico;4
1065;1°;1º;Medio;12
1065;1°;2ª;Avanzado;4
1065;1°;2ª;Básico;8
1065;1°;2ª;Crítico;2
1065;1°;2ª;Medio;8
1065;1°;3º;Avanzado;7
1065;1°;3º;Básico;4
1065;1°;3º;Crítico;3
1065;1°;3º;Medio;10
1065;1°;4º;Avanzado;8
1065;1°;4º;Básico;2
1065;1°;4º;Crítico;2
1065;1°;4º;Medio;11
1065;1°;5º;Avanzado;9
1065;1°;5º;Crítico;2
1065;1°;5º;Medio;11
1065;1°;6º;Avanzado;6
1065;1°;6º;Básico;1
1065;1°;6º;Crítico;2
1065;1°;6º;Medio;7
1065;1°;7º;Avanzado;1
1065;1°;7º;Básico;5
1065;1°;7º;Crítico;3
1065;1°;7º;Medio;11
1065;2°;1º ;Básico;6
1065;2°;1º ;Crítico;6
1065;2°;1º ;Medio;8
1065;2°;2º;Avanzado;2
1065;2°;2º;Básico;7
1065;2°;2º;Crítico;7
1065;2°;2º;Medio;6
1065;2°;3º;Avanzado;1
1065;2°;3º;Básico;6
1065;2°;3º;Crítico;12
1065;2°;3º;Medio;7
1065;2°;4º;Avanzado;2
1065;2°;4º;Básico;6
1065;2°;4º;Crítico;12
1065;2°;4º;Medio;6
1065;2°;5°;Avanzado;2
1065;2°;5°;Básico;11
1065;2°;5°;Crítico;5
1065;2°;5°;Medio;7
1065;3°;1º;Avanzado;1
1065;3°;1º;Básico;8
1065;3°;1º;Crítico;4
1065;3°;1º;Medio;5
1065;3°;2ª;Avanzado;1
1065;3°;2ª;Básico;5
1065;3°;2ª;Crítico;17
1065;3°;2ª;Medio;4
1065;3°;3º;Avanzado;1
1065;3°;3º;Básico;6
1065;3°;3º;Crítico;5
1065;3°;3º;Medio;13
1065;3°;4;Avanzado;4
1065;3°;4;Básico;1
1065;3°;4;Crítico;25
1065;3°;4;Medio;3
1065;4°;1º;Avanzado;1
1065;4°;1º;Básico;11
1065;4°;1º;Crítico;7
1065;4°;1º;Medio;9
1065;4°;2º;Avanzado;5
1065;4°;2º;Básico;7
1065;4°;2º;Crítico;8
1065;4°;2º;Medio;6
1065;4°;3;Avanzado;3
1065;4°;3;Básico;6
1065;4°;3;Crítico;6
1065;4°;3;Medio;12
1065;4°;4;Avanzado;1
1065;4°;4;Básico;4
1065;4°;4;Crítico;10
1065;4°;4;Medio;4
1065;5°;1º;Crítico;27
1065;5°;2º;Avanzado;1
1065;5°;2º;Básico;13
1065;5°;2º;Crítico;8
1065;5°;2º;Medio;6
1065;5°;3;Avanzado;1
1065;5°;3;Básico;14
1065;5°;3;Crítico;9
1065;5°;3;Medio;5
1065;6°;1º;Crítico;38
1065;6°;2;Crítico;36
1066;1°;1°;Básico;11
1066;1°;1°;Crítico;5
1066;1°;1°;Medio;8
1066;1°;2°;Avanzado;2
1066;1°;2°;Básico;5
1066;1°;2°;Crítico;5
1066;1°;2°;Medio;14
1066;1°;3°;Avanzado;1
1066;1°;3°;Básico;8
1066;1°;3°;Crítico;5
1066;1°;3°;Medio;8
1066;1°;4°;Básico;9
1066;1°;4°;Crítico;2
1066;1°;4°;Medio;12
1066;2°;1°;Avanzado;3
1066;2°;1°;Básico;8
1066;2°;1°;Crítico;9
1066;2°;1°;Medio;5
1066;2°;2°;Avanzado;2
1066;2°;2°;Básico;10
1066;2°;2°;Crítico;7
1066;2°;2°;Medio;8
1066;2°;3°;Básico;7
1066;2°;3°;Crítico;13
1066;2°;3°;Medio;5
1066;2°;4°;Avanzado;4
1066;2°;4°;Básico;5
1066;2°;4°;Crítico;9
1066;2°;4°;Medio;6
1066;3°;1°;Avanzado;1
1066;3°;1°;Básico;4
1066;3°;1°;Crítico;10
1066;3°;1°;Medio;3
1066;3°;2;Básico;6
1066;3°;2;Crítico;9
1066;3°;2;Medio;5
1066;3°;3°;Básico;4
1066;3°;3°;Crítico;8
1066;3°;3°;Medio;6
1066;3°;4;Avanzado;2
1066;3°;4;Básico;4
1066;3°;4;Crítico;10
1066;3°;4;Medio;4
1066;4°;1°;Avanzado;1
1066;4°;1°;Básico;14
1066;4°;1°;Crítico;10
1066;4°;1°;Medio;11
1066;4°;2º;Avanzado;1
1066;4°;2º;Básico;16
1066;4°;2º;Crítico;9
1066;4°;2º;Medio;10
1066;5°;1°;Avanzado;3
1066;5°;1°;Básico;8
1066;5°;1°;Crítico;11
1066;5°;1°;Medio;5
1066;5°;4°;Avanzado;1
1066;5°;4°;Básico;11
1066;5°;4°;Crítico;9
1066;5°;4°;Medio;7
1069;1°;1;Básico;7
1069;1°;1;Crítico;3
1069;1°;1;Medio;17
1069;1°;2;Básico;7
1069;1°;2;Crítico;4
1069;1°;2;Medio;14
1069;1°;3;Básico;7
1069;1°;3;Crítico;3
1069;1°;3;Medio;18
1069;1°;4;Avanzado;2
1069;1°;4;Básico;7
1069;1°;4;Crítico;3
1069;1°;4;Medio;17
1069;1°;5;Básico;5
1069;1°;5;Crítico;12
1069;1°;5;Medio;9
1069;1°;6;Avanzado;1
1069;1°;6;Básico;8
1069;1°;6;Crítico;4
1069;1°;6;Medio;15
1069;2°;1;Avanzado;4
1069;2°;1;Básico;13
1069;2°;1;Crítico;7
1069;2°;1;Medio;9
1069;2°;2;Avanzado;5
1069;2°;2;Básico;10
1069;2°;2;Crítico;4
1069;2°;2;Medio;11
1069;2°;3;Avanzado;1
1069;2°;3;Básico;9
1069;2°;3;Crítico;7
1069;2°;3;Medio;15
1069;2°;4;Básico;5
1069;2°;4;Crítico;11
1069;3°;1;Básico;4
1069;3°;1;Crítico;15
1069;3°;1;Medio;14
1069;3°;2;Básico;8
1069;3°;2;Crítico;10
1069;3°;2;Medio;6
1069;3°;3;Avanzado;3
1069;3°;3;Básico;7
1069;3°;3;Crítico;13
1069;3°;3;Medio;7
1069;3°;4;Avanzado;1
1069;3°;4;Básico;7
1069;3°;4;Crítico;20
1069;3°;4;Medio;6
1069;4°;1;Avanzado;6
1069;4°;1;Básico;7
1069;4°;1;Crítico;5
1069;4°;1;Medio;13
1069;4°;2;Avanzado;1
1069;4°;2;Básico;10
1069;4°;2;Crítico;6
1069;4°;2;Medio;4
1069;4°;3;Avanzado;1
1069;4°;3;Básico;6
1069;4°;3;Crítico;9
1069;4°;3;Medio;9
1069;4°;4;Básico;12
1069;4°;4;Crítico;6
1069;4°;4;Medio;9
1069;5°;1;Avanzado;2
1069;5°;1;Básico;8
1069;5°;1;Crítico;7
1069;5°;1;Medio;11
1069;5°;2;Avanzado;1
1069;5°;2;Básico;4
1069;5°;2;Crítico;6
1069;5°;2;Medio;3
1069;5°;3;Básico;9
1069;5°;3;Crítico;12
1069;5°;3;Medio;9
1069;6°;Unica;Básico;4
1069;6°;Unica;Crítico;1
1070;1°;3ra;Crítico;5
1070;1°;4to;Crítico;4
1070;1°;5ta;Crítico;1
1070;1°;6ta;Básico;1
1070;1°;6ta;Crítico;2
1070;2°;1ra;Crítico;5
1070;2°;2da;Crítico;5
1070;2°;4to;Crítico;1
1070;3°;1ra;Básico;1
1070;3°;1ra;Crítico;25
1070;3°;2da;Crítico;4
1070;3°;3ra;Crítico;17
1070;4°;1ra;Crítico;5
1070;4°;1ra;Medio;1
1070;4°;2da;Avanzado;1
1070;4°;2da;Crítico;3
1070;4°;3ra;Crítico;7
1070;5°;1ra;Crítico;3
1070;5°;2da;Crítico;1
1070;5°;3ra;Crítico;4
1073;1°;1ra ;Avanzado;2
1073;1°;1ra ;Básico;10
1073;1°;1ra ;Crítico;6
1073;1°;1ra ;Medio;12
1073;1°;2da;Básico;16
1073;1°;2da;Medio;15
1073;1°;3ra;Avanzado;7
1073;1°;3ra;Básico;9
1073;1°;3ra;Crítico;2
1073;1°;3ra;Medio;11
1073;1°;4ta ;Avanzado;1
1073;1°;4ta ;Básico;8
1073;1°;4ta ;Crítico;4
1073;1°;4ta ;Medio;6
1073;1°;5ta ;Básico;9
1073;1°;5ta ;Crítico;5
1073;1°;5ta ;Medio;18
1073;1°;6ta ;Básico;9
1073;1°;6ta ;Crítico;16
1073;1°;6ta ;Medio;9
1073;1°;7ma;Avanzado;11
1073;1°;7ma;Básico;2
1073;1°;7ma;Crítico;2
1073;1°;7ma;Medio;18
1073;2°;1ra;Avanzado;2
1073;2°;1ra;Básico;8
1073;2°;1ra;Crítico;12
1073;2°;1ra;Medio;9
1073;2°;2da;Avanzado;1
1073;2°;2da;Básico;8
1073;2°;2da;Crítico;13
1073;2°;2da;Medio;4
1073;2°;3ra ;Crítico;22
1073;2°;4ta ;Avanzado;1
1073;2°;4ta ;Básico;5
1073;2°;4ta ;Crítico;11
1073;2°;4ta ;Medio;1
1073;2°;5ta ;Avanzado;2
1073;2°;5ta ;Básico;10
1073;2°;5ta ;Crítico;14
1073;2°;5ta ;Medio;6
1073;2°;6ta ;Avanzado;1
1073;2°;6ta ;Básico;10
1073;2°;6ta ;Crítico;12
1073;2°;6ta ;Medio;9
1073;2°;7ma;Crítico;26
1073;3°;1ra ;Crítico;27
1073;3°;2da;Crítico;33
1073;3°;3ra ;Básico;10
1073;3°;3ra ;Crítico;14
1073;3°;3ra ;Medio;9
1073;3°;4ta;Crítico;38
1073;3°;5ta;Crítico;39
1073;3°;6ta;Básico;5
1073;3°;6ta;Crítico;7
1073;3°;6ta;Medio;4
1073;4°;1ra;Avanzado;2
1073;4°;1ra;Básico;12
1073;4°;1ra;Crítico;14
1073;4°;1ra;Medio;9
1073;4°;2da;Básico;11
1073;4°;2da;Crítico;17
1073;4°;2da;Medio;4
1073;4°;3ra;Avanzado;1
1073;4°;3ra;Básico;8
1073;4°;3ra;Crítico;9
1073;4°;3ra;Medio;8
1073;4°;4ta;Crítico;20
1073;4°;5ta;Avanzado;3
1073;4°;5ta;Básico;4
1073;4°;5ta;Crítico;14
1073;4°;5ta;Medio;3
1073;5°;1ra;Básico;15
1073;5°;1ra;Crítico;12
1073;5°;1ra;Medio;8
1073;5°;2da;Avanzado;3
1073;5°;2da;Básico;15
1073;5°;2da;Crítico;10
1073;5°;2da;Medio;8
1073;5°;3ra;Básico;7
1073;5°;3ra;Crítico;9
1073;5°;3ra;Medio;5
1073;5°;4ta;Avanzado;2
1073;5°;4ta;Básico;13
1073;5°;4ta;Crítico;11
1073;5°;4ta;Medio;6
1074;1°;1 °;Crítico;3
1074;1°;1 °;Medio;1
1074;1°;2ª;Crítico;2
1074;2°;1 °;Crítico;3
1074;2°;2ª;Crítico;3
1074;3°;2ª;Básico;1
1074;3°;2ª;Crítico;6
1074;4°;1 °;Crítico;1
1074;4°;2ª;Crítico;2
1074;5°;2ª;Crítico;1
1080;1°;1º;Básico;9
1080;1°;1º;Crítico;12
1080;1°;1º;Medio;7
1080;1°;2º;Básico;5
1080;1°;2º;Crítico;18
1080;1°;2º;Medio;6
1080;1°;3º;Básico;7
1080;1°;3º;Crítico;10
1080;1°;3º;Medio;11
1080;1°;4º;Avanzado;8
1080;1°;4º;Básico;4
1080;1°;4º;Crítico;8
1080;1°;4º;Medio;11
1080;1°;5º;Avanzado;1
1080;1°;5º;Básico;16
1080;1°;5º;Crítico;4
1080;1°;5º;Medio;9
1080;1°;6°;Avanzado;1
1080;1°;6°;Básico;2
1080;1°;6°;Crítico;13
1080;1°;6°;Medio;11
1080;2°;1º;Avanzado;2
1080;2°;1º;Básico;10
1080;2°;1º;Crítico;6
1080;2°;1º;Medio;6
1080;2°;2º;Básico;12
1080;2°;2º;Crítico;9
1080;2°;2º;Medio;5
1080;2°;3º;Avanzado;2
1080;2°;3º;Básico;11
1080;2°;3º;Crítico;10
1080;2°;3º;Medio;4
1080;2°;4º;Avanzado;1
1080;2°;4º;Básico;6
1080;2°;4º;Crítico;15
1080;2°;4º;Medio;6
1080;2°;5º;Avanzado;2
1080;2°;5º;Básico;6
1080;2°;5º;Crítico;6
1080;2°;5º;Medio;7
1080;2°;6;Básico;9
1080;2°;6;Crítico;8
1080;2°;6;Medio;2
1080;3°;1º;Avanzado;3
1080;3°;1º;Básico;11
1080;3°;1º;Crítico;11
1080;3°;1º;Medio;5
1080;3°;2º;Básico;10
1080;3°;2º;Crítico;16
1080;3°;2º;Medio;3
1080;3°;3º;Básico;8
1080;3°;3º;Crítico;11
1080;3°;3º;Medio;8
1080;3°;4º;Básico;12
1080;3°;4º;Crítico;11
1080;3°;4º;Medio;6
1080;4°;1º;Básico;9
1080;4°;1º;Crítico;15
1080;4°;1º;Medio;6
1080;4°;2º;Avanzado;1
1080;4°;2º;Básico;9
1080;4°;2º;Crítico;12
1080;4°;2º;Medio;9
1080;4°;3º;Básico;9
1080;4°;3º;Crítico;13
1080;4°;3º;Medio;6
1080;4°;4º;Avanzado;2
1080;4°;4º;Básico;7
1080;4°;4º;Crítico;8
1080;4°;4º;Medio;4
1080;5°;1º;Avanzado;1
1080;5°;1º;Básico;11
1080;5°;1º;Crítico;5
1080;5°;1º;Medio;4
1080;5°;2;Avanzado;1
1080;5°;2;Básico;7
1080;5°;2;Crítico;15
1080;5°;2;Medio;3
1080;5°;3º;Básico;7
1080;5°;3º;Crítico;17
1080;5°;3º;Medio;1
1080;5°;4º;Básico;7
1080;5°;4º;Crítico;15
1080;5°;4º;Medio;1
1092;1°;1º;Crítico;24
1092;1°;2º ;Crítico;27
1092;1°;3º;Avanzado;7
1092;1°;3º;Básico;2
1092;1°;3º;Crítico;4
1092;1°;3º;Medio;18
1092;1°;4 º ;Avanzado;6
1092;1°;4 º ;Básico;3
1092;1°;4 º ;Crítico;2
1092;1°;4 º ;Medio;17
1092;1°;5º ;Avanzado;5
1092;1°;5º ;Básico;2
1092;1°;5º ;Medio;21
1092;1°;6 º ;Avanzado;7
1092;1°;6 º ;Básico;1
1092;1°;6 º ;Crítico;1
1092;1°;6 º ;Medio;17
1092;1°;7 º;Avanzado;3
1092;1°;7 º;Básico;1
1092;1°;7 º;Crítico;3
1092;1°;7 º;Medio;22
1092;2°;1º ;Avanzado;9
1092;2°;1º ;Básico;6
1092;2°;1º ;Crítico;1
1092;2°;1º ;Medio;18
1092;2°;2º;Crítico;33
1092;2°;3º ;Crítico;29
1092;2°;4º;Avanzado;9
1092;2°;4º;Básico;7
1092;2°;4º;Crítico;7
1092;2°;4º;Medio;11
1092;2°;5º ;Avanzado;13
1092;2°;5º ;Básico;3
1092;2°;5º ;Crítico;7
1092;2°;5º ;Medio;12
1092;2°;6;Avanzado;8
1092;2°;6;Básico;9
1092;2°;6;Crítico;4
1092;2°;6;Medio;13
1092;3°;1º;Avanzado;3
1092;3°;1º;Básico;11
1092;3°;1º;Crítico;5
1092;3°;1º;Medio;22
1092;3°;2º;Avanzado;3
1092;3°;2º;Básico;12
1092;3°;2º;Crítico;13
1092;3°;2º;Medio;13
1092;3°;3º;Avanzado;7
1092;3°;3º;Básico;4
1092;3°;3º;Crítico;8
1092;3°;3º;Medio;16
1092;3°;4º;Crítico;31
1092;3°;5º;Avanzado;5
1092;3°;5º;Básico;10
1092;3°;5º;Crítico;8
1092;3°;5º;Medio;18
1092;3°;6;Avanzado;6
1092;3°;6;Básico;8
1092;3°;6;Crítico;14
1092;3°;6;Medio;8
1092;4°;1º;Crítico;34
1092;4°;2º;Avanzado;3
1092;4°;2º;Básico;6
1092;4°;2º;Crítico;12
1092;4°;2º;Medio;10
1092;4°;3º;Crítico;23
1092;4°;4º;Crítico;27
1092;4°;5;Avanzado;3
1092;4°;5;Básico;4
1092;4°;5;Crítico;9
1092;4°;5;Medio;9
1092;5°;1°;Avanzado;1
1092;5°;1°;Básico;17
1092;5°;1°;Crítico;13
1092;5°;1°;Medio;11
1092;5°;2°;Crítico;16
1092;5°;3º;Avanzado;9
1092;5°;3º;Básico;13
1092;5°;3º;Crítico;7
1092;5°;3º;Medio;15
1092;5°;4;Avanzado;1
1092;5°;4;Básico;3
1092;5°;4;Crítico;6
1092;5°;4;Medio;9
1092;6°;1°;Crítico;31
1092;6°;2°;Crítico;36
1092;6°;3º;Avanzado;10
1092;6°;3º;Básico;4
1092;6°;3º;Crítico;3
1092;6°;3º;Medio;18
1096;1°;11 ;Básico;13
1096;1°;11 ;Crítico;9
1096;1°;11 ;Medio;1
1096;1°;1º;Avanzado;2
1096;1°;1º;Básico;2
1096;1°;1º;Medio;20
1096;1°;2º;Básico;17
1096;1°;2º;Crítico;5
1096;1°;2º;Medio;3
1096;1°;3º;Básico;16
1096;1°;3º;Crítico;8
1096;1°;5°;Avanzado;3
1096;1°;5°;Básico;5
1096;1°;5°;Crítico;2
1096;1°;5°;Medio;14
1096;1°;6°;Avanzado;7
1096;1°;6°;Básico;4
1096;1°;6°;Medio;13
1096;1°;7º;Avanzado;3
1096;1°;7º;Básico;4
1096;1°;7º;Crítico;1
1096;1°;7º;Medio;16
1096;1°;9º;Básico;14
1096;1°;9º;Crítico;7
1096;1°;9º;Medio;3
1096;2°;1;Avanzado;5
1096;2°;1;Básico;7
1096;2°;1;Crítico;4
1096;2°;1;Medio;16
1096;2°;2;Básico;17
1096;2°;2;Crítico;16
1096;2°;3º;Básico;11
1096;2°;3º;Crítico;20
1096;2°;3º;Medio;1
1096;2°;4;Avanzado;4
1096;2°;4;Básico;10
1096;2°;4;Crítico;7
1096;2°;4;Medio;13
1096;2°;5°;Avanzado;4
1096;2°;5°;Básico;6
1096;2°;5°;Crítico;4
1096;2°;5°;Medio;19
1096;2°;6°;Básico;11
1096;2°;6°;Crítico;18
1096;3°;1°;Básico;9
1096;3°;1°;Crítico;20
1096;3°;2;Básico;6
1096;3°;2;Crítico;31
1096;3°;3°;Avanzado;5
1096;3°;3°;Básico;7
1096;3°;3°;Crítico;10
1096;3°;3°;Medio;17
1096;3°;4º;Avanzado;4
1096;3°;4º;Básico;7
1096;3°;4º;Crítico;9
1096;3°;4º;Medio;17
1096;3°;5°;Avanzado;3
1096;3°;5°;Básico;5
1096;3°;5°;Crítico;17
1096;3°;5°;Medio;14
1096;4°;1;Básico;14
1096;4°;1;Crítico;29
1096;4°;2º;Básico;2
1096;4°;2º;Crítico;44
1096;4°;3º;Avanzado;6
1096;4°;3º;Básico;2
1096;4°;3º;Crítico;6
1096;4°;3º;Medio;15
1096;4°;4°;Básico;9
1096;4°;4°;Crítico;18
1096;4°;4°;Medio;1
1096;5°;1;Básico;5
1096;5°;1;Crítico;24
1096;5°;2;Avanzado;2
1096;5°;2;Básico;12
1096;5°;2;Crítico;7
1096;5°;2;Medio;12
1096;5°;3º;Avanzado;4
1096;5°;3º;Básico;5
1096;5°;3º;Crítico;6
1096;5°;3º;Medio;9
1096;5°;4°;Básico;4
1096;5°;4°;Crítico;20
1096;6°;1º;Básico;6
1096;6°;1º;Crítico;26
1096;6°;2;Avanzado;1
1096;6°;2;Básico;6
1096;6°;2;Crítico;9
1096;6°;2;Medio;10
1096;6°;3º;Avanzado;9
1096;6°;3º;Básico;10
1096;6°;3º;Crítico;8
1096;6°;3º;Medio;12
1098;1°;1ª;Avanzado;1
1098;1°;1ª;Básico;12
1098;1°;1ª;Crítico;13
1098;1°;1ª;Medio;2
1098;1°;2ª;Básico;11
1098;1°;2ª;Crítico;10
1098;1°;2ª;Medio;7
1098;1°;3ª;Avanzado;3
1098;1°;3ª;Básico;9
1098;1°;3ª;Crítico;7
1098;1°;3ª;Medio;11
1098;1°;4ª;Avanzado;1
1098;1°;4ª;Básico;6
1098;1°;4ª;Crítico;10
1098;1°;4ª;Medio;9
1098;1°;5ª;Básico;8
1098;1°;5ª;Crítico;10
1098;1°;5ª;Medio;8
1098;1°;6º EPS;Avanzado;1
1098;1°;6º EPS;Crítico;5
1098;1°;6º EPS;Medio;8
1098;1°;7° EPS;Avanzado;2
1098;1°;7° EPS;Básico;4
1098;1°;7° EPS;Crítico;1
1098;1°;7° EPS;Medio;6
1098;2°;1ª;Avanzado;3
1098;2°;1ª;Básico;5
1098;2°;1ª;Crítico;10
1098;2°;1ª;Medio;4
1098;2°;2ª;Avanzado;2
1098;2°;2ª;Básico;7
1098;2°;2ª;Crítico;16
1098;2°;2ª;Medio;4
1098;2°;3ª;Avanzado;4
1098;2°;3ª;Básico;8
1098;2°;3ª;Crítico;14
1098;2°;3ª;Medio;10
1098;2°;4ª;Avanzado;1
1098;2°;4ª;Básico;7
