Escuela_ID;CURSO_NORMALIZADO;División;Total_Alumnos_por_Escuela_ID_CURSO_NORMALIZADO_y_División;DESEMPEÑO;Total_Alumnos_por_Tipo_de_Desempeño;Desempeño_por_Escuela_CURSO_NORMALIZADO_Division
346;2°;B;28;Básico;7;25.0
346;2°;B;28;Crítico;16;57.14
346;2°;B;28;Medio;3;10.71
346;2°;C;25;Básico;4;16.0
346;2°;C;25;Crítico;21;84.0
346;2°;D;25;Básico;4;16.0
346;2°;D;25;Crítico;19;76.0
346;2°;D;25;Medio;2;8.0
346;3°;A;26;Avanzado;3;11.54
346;3°;A;26;Básico;10;38.46
346;3°;A;26;Crítico;10;38.46
346;3°;A;26;Medio;3;11.54
346;3°;B;28;Avanzado;9;32.14
346;3°;B;28;Básico;5;17.86
346;3°;B;28;Crítico;9;32.14
346;3°;B;28;Medio;5;17.86
346;3°;C;23;Avanzado;2;8.7
346;3°;C;23;Crítico;17;73.91
346;3°;C;23;Medio;4;17.39
346;3°;D;24;Avanzado;1;4.17
346;3°;D;24;Básico;9;37.5
346;3°;D;24;Crítico;12;50.0
346;3°;D;24;Medio;2;8.33
346;4°;A;23;Avanzado;4;17.39
346;4°;A;23;Básico;3;13.04
346;4°;A;23;Crítico;10;43.48
346;4°;A;23;Medio;6;26.09
346;4°;B;25;Avanzado;2;8.0
346;4°;B;25;Básico;6;24.0
346;4°;B;25;Crítico;7;28.0
346;4°;B;25;Medio;10;40.0
346;4°;C;25;Avanzado;4;16.0
346;4°;C;25;Básico;8;32.0
346;4°;C;25;Crítico;4;16.0
346;4°;C;25;Medio;9;36.0
346;4°;D;22;Avanzado;2;9.09
346;4°;D;22;Básico;5;22.73
346;4°;D;22;Crítico;9;40.91
346;4°;D;22;Medio;6;27.27
346;5°;A;26;Avanzado;1;3.85
346;5°;A;26;Básico;11;42.31
346;5°;A;26;Crítico;8;30.77
346;5°;A;26;Medio;6;23.08
346;5°;B;25;Avanzado;1;4.0
346;5°;B;25;Básico;5;20.0
346;5°;B;25;Crítico;12;48.0
346;5°;B;25;Medio;7;28.0
346;5°;C;22;Avanzado;1;4.55
346;5°;C;22;Básico;3;13.64
346;5°;C;22;Crítico;13;59.09
346;5°;C;22;Medio;5;22.73
346;5°;D;16;Avanzado;1;6.25
346;5°;D;16;Básico;6;37.5
346;5°;D;16;Crítico;7;43.75
346;5°;D;16;Medio;2;12.5
346;6°;A;26;Avanzado;7;26.92
346;6°;A;26;Básico;6;23.08
346;6°;A;26;Crítico;6;23.08
346;6°;A;26;Medio;7;26.92
346;6°;B;21;Avanzado;5;23.81
346;6°;B;21;Básico;3;14.29
346;6°;B;21;Crítico;4;19.05
346;6°;B;21;Medio;9;42.86
346;6°;C;21;Avanzado;2;9.52
346;6°;C;21;Básico;2;9.52
346;6°;C;21;Crítico;5;23.81
346;6°;C;21;Medio;12;57.14
346;6°;D;22;Avanzado;2;9.09
346;6°;D;22;Básico;7;31.82
346;6°;D;22;Crítico;7;31.82
346;6°;D;22;Medio;6;27.27
346;7°;A;28;Avanzado;3;10.71
346;7°;A;28;Básico;12;42.86
346;7°;A;28;Crítico;7;25.0
346;7°;A;28;Medio;6;21.43
346;7°;B;29;Avanzado;1;3.45
346;7°;B;29;Básico;8;27.59
346;7°;B;29;Crítico;11;37.93
346;7°;B;29;Medio;9;31.03
346;7°;C;23;Avanzado;1;4.35
346;7°;C;23;Básico;10;43.48
346;7°;C;23;Crítico;6;26.09
346;7°;C;23;Medio;6;26.09
346;7°;D;24;Básico;8;33.33
346;7°;D;24;Crítico;7;29.17
346;7°;D;24;Medio;9;37.5
378;3°;A;27;Avanzado;4;14.81
378;3°;A;27;Básico;8;29.63
378;3°;A;27;Crítico;12;44.44
378;3°;A;27;Medio;3;11.11
378;3°;B;28;Avanzado;3;10.71
378;3°;B;28;Básico;4;14.29
378;3°;B;28;Crítico;18;64.29
378;3°;B;28;Medio;3;10.71
378;3°;C;24;Básico;4;16.67
378;3°;C;24;Crítico;15;62.5
378;3°;C;24;Medio;5;20.83
378;3°;D;26;Avanzado;1;3.85
378;3°;D;26;Básico;4;15.38
378;3°;D;26;Crítico;12;46.15
378;3°;D;26;Medio;9;34.62
378;6°;A;25;Avanzado;3;12.0
378;6°;A;25;Básico;13;52.0
378;6°;A;25;Crítico;2;8.0
378;6°;A;25;Medio;7;28.0
378;6°;B;25;Avanzado;5;20.0
378;6°;B;25;Básico;3;12.0
378;6°;B;25;Crítico;4;16.0
378;6°;B;25;Medio;13;52.0
378;6°;C;21;Avanzado;3;14.29
378;6°;C;21;Básico;7;33.33
378;6°;C;21;Crítico;3;14.29
378;6°;C;21;Medio;8;38.1
378;6°;D;23;Avanzado;6;26.09
378;6°;D;23;Básico;4;17.39
378;6°;D;23;Crítico;3;13.04
378;6°;D;23;Medio;10;43.48
384;2°;A;14;Avanzado;1;7.14
384;2°;A;14;Básico;4;28.57
384;2°;A;14;Crítico;7;50.0
384;2°;A;14;Medio;2;14.29
384;2°;B;23;Básico;5;21.74
384;2°;B;23;Crítico;15;65.22
384;2°;B;23;Medio;3;13.04
384;2°;C;17;Básico;3;17.65
384;2°;C;17;Crítico;14;82.35
384;3°;A;27;Avanzado;6;22.22
384;3°;A;27;Básico;9;33.33
384;3°;A;27;Crítico;9;33.33
384;3°;A;27;Medio;3;11.11
384;3°;B;20;Avanzado;5;25.0
384;3°;B;20;Básico;6;30.0
384;3°;B;20;Crítico;4;20.0
384;3°;B;20;Medio;5;25.0
384;3°;C;22;Avanzado;2;9.09
384;3°;C;22;Básico;8;36.36
384;3°;C;22;Crítico;9;40.91
384;3°;C;22;Medio;3;13.64
384;4°; D;15;Avanzado;3;20.0
384;4°; D;15;Básico;6;40.0
384;4°; D;15;Crítico;3;20.0
384;4°; D;15;Medio;3;20.0
384;4°;A;22;Básico;11;50.0
384;4°;A;22;Crítico;6;27.27
384;4°;A;22;Medio;5;22.73
384;4°;B;20;Avanzado;6;30.0
384;4°;B;20;Básico;4;20.0
384;4°;B;20;Crítico;4;20.0
384;4°;B;20;Medio;6;30.0
384;4°;C;19;Avanzado;2;10.53
384;4°;C;19;Básico;3;15.79
384;4°;C;19;Crítico;7;36.84
384;4°;C;19;Medio;7;36.84
384;5°;A;28;Avanzado;4;14.29
384;5°;A;28;Básico;9;32.14
384;5°;A;28;Crítico;5;17.86
384;5°;A;28;Medio;10;35.71
384;5°;B;24;Avanzado;2;8.33
384;5°;B;24;Básico;6;25.0
384;5°;B;24;Crítico;10;41.67
384;5°;B;24;Medio;6;25.0
384;5°;C;22;Avanzado;1;4.55
384;5°;C;22;Básico;12;54.55
384;5°;C;22;Crítico;6;27.27
384;5°;C;22;Medio;3;13.64
384;6°;A;29;Avanzado;9;31.03
384;6°;A;29;Básico;3;10.34
384;6°;A;29;Crítico;4;13.79
384;6°;A;29;Medio;13;44.83
384;6°;B;25;Avanzado;9;36.0
384;6°;B;25;Básico;1;4.0
384;6°;B;25;Crítico;2;8.0
384;6°;B;25;Medio;13;52.0
384;6°;C;29;Avanzado;5;17.24
384;6°;C;29;Básico;9;31.03
384;6°;C;29;Crítico;2;6.9
384;6°;C;29;Medio;13;44.83
384;7°;A;25;Avanzado;4;16.0
384;7°;A;25;Básico;5;20.0
384;7°;A;25;Crítico;3;12.0
384;7°;A;25;Medio;13;52.0
384;7°;B;28;Avanzado;8;28.57
384;7°;B;28;Básico;2;7.14
384;7°;B;28;Crítico;6;21.43
384;7°;B;28;Medio;12;42.86
384;7°;C;26;Avanzado;7;26.92
384;7°;C;26;Básico;4;15.38
384;7°;C;26;Crítico;6;23.08
384;7°;C;26;Medio;9;34.62
392;2°;A;30;Básico;1;3.33
392;2°;A;30;Crítico;28;93.33
392;2°;A;30;Medio;1;3.33
392;2°;B;25;Básico;6;24.0
392;2°;B;25;Crítico;17;68.0
392;2°;B;25;Medio;2;8.0
392;2°;C;28;Básico;3;10.71
392;2°;C;28;Crítico;16;57.14
392;2°;C;28;Medio;9;32.14
392;3°;A;33;Avanzado;9;27.27
392;3°;A;33;Básico;8;24.24
392;3°;A;33;Crítico;7;21.21
392;3°;A;33;Medio;9;27.27
392;3°;B;28;Avanzado;5;17.86
392;3°;B;28;Básico;14;50.0
392;3°;B;28;Crítico;6;21.43
392;3°;B;28;Medio;3;10.71
392;3°;C;29;Avanzado;1;3.45
392;3°;C;29;Básico;13;44.83
392;3°;C;29;Crítico;11;37.93
392;3°;C;29;Medio;4;13.79
392;4°;A;31;Avanzado;8;25.81
392;4°;A;31;Básico;7;22.58
392;4°;A;31;Crítico;7;22.58
392;4°;A;31;Medio;9;29.03
392;4°;B;25;Avanzado;8;32.0
392;4°;B;25;Básico;3;12.0
392;4°;B;25;Crítico;6;24.0
392;4°;B;25;Medio;8;32.0
392;4°;C;26;Avanzado;5;19.23
392;4°;C;26;Básico;7;26.92
392;4°;C;26;Crítico;5;19.23
392;4°;C;26;Medio;9;34.62
392;5°;A;30;Crítico;30;100.0
392;5°;B;32;Crítico;32;100.0
392;5°;C;27;Básico;6;22.22
392;5°;C;27;Crítico;15;55.56
392;5°;C;27;Medio;6;22.22
392;6°;A;29;Avanzado;10;34.48
392;6°;A;29;Crítico;5;17.24
392;6°;A;29;Medio;14;48.28
392;6°;B;27;Avanzado;6;22.22
392;6°;B;27;Básico;5;18.52
392;6°;B;27;Crítico;3;11.11
392;6°;B;27;Medio;13;48.15
392;6°;C;29;Avanzado;1;3.45
392;6°;C;29;Básico;5;17.24
392;6°;C;29;Crítico;6;20.69
392;6°;C;29;Medio;17;58.62
392;7°;A;30;Avanzado;7;23.33
392;7°;A;30;Básico;3;10.0
392;7°;A;30;Crítico;5;16.67
392;7°;A;30;Medio;15;50.0
392;7°;B;23;Avanzado;11;47.83
392;7°;B;23;Básico;2;8.7
392;7°;B;23;Crítico;1;4.35
392;7°;B;23;Medio;9;39.13
392;7°;C;28;Avanzado;9;32.14
392;7°;C;28;Básico;3;10.71
392;7°;C;28;Crítico;4;14.29
392;7°;C;28;Medio;12;42.86
393;2°;A;20;Avanzado;6;30.0
393;2°;A;20;Básico;8;40.0
393;2°;A;20;Crítico;4;20.0
393;2°;A;20;Medio;2;10.0
393;2°;B;19;Avanzado;1;5.26
393;2°;B;19;Básico;6;31.58
393;2°;B;19;Crítico;7;36.84
393;2°;B;19;Medio;5;26.32
393;2°;C;21;Avanzado;2;9.52
393;2°;C;21;Básico;8;38.1
393;2°;C;21;Crítico;8;38.1
393;2°;C;21;Medio;3;14.29
393;3°;A;26;Avanzado;9;34.62
393;3°;A;26;Básico;9;34.62
393;3°;A;26;Crítico;4;15.38
393;3°;A;26;Medio;4;15.38
393;3°;B;23;Avanzado;5;21.74
393;3°;B;23;Básico;5;21.74
393;3°;B;23;Crítico;9;39.13
393;3°;B;23;Medio;4;17.39
393;4°;A;23;Avanzado;8;34.78
393;4°;A;23;Básico;6;26.09
393;4°;A;23;Crítico;1;4.35
393;4°;A;23;Medio;8;34.78
393;4°;B;23;Avanzado;7;30.43
393;4°;B;23;Básico;5;21.74
393;4°;B;23;Crítico;3;13.04
393;4°;B;23;Medio;8;34.78
393;5°;A;27;Avanzado;6;22.22
393;5°;A;27;Básico;6;22.22
393;5°;A;27;Crítico;4;14.81
393;5°;A;27;Medio;11;40.74
393;5°;B;14;Avanzado;1;7.14
393;5°;B;14;Básico;6;42.86
393;5°;B;14;Crítico;4;28.57
393;5°;B;14;Medio;3;21.43
393;5°;C;13;Básico;5;38.46
393;5°;C;13;Medio;8;61.54
393;6°;A;20;Avanzado;13;65.0
393;6°;A;20;Básico;2;10.0
393;6°;A;20;Medio;5;25.0
393;6°;B;16;Avanzado;4;25.0
393;6°;B;16;Crítico;2;12.5
393;6°;B;16;Medio;10;62.5
393;6°;C;23;Avanzado;12;52.17
393;6°;C;23;Básico;1;4.35
393;6°;C;23;Crítico;1;4.35
393;6°;C;23;Medio;9;39.13
393;7°;A;26;Avanzado;4;15.38
393;7°;A;26;Básico;3;11.54
393;7°;A;26;Crítico;4;15.38
393;7°;A;26;Medio;15;57.69
393;7°;B;20;Avanzado;4;20.0
393;7°;B;20;Básico;4;20.0
393;7°;B;20;Crítico;3;15.0
393;7°;B;20;Medio;9;45.0
393;7°;C;18;Avanzado;1;5.56
393;7°;C;18;Básico;4;22.22
393;7°;C;18;Crítico;1;5.56
393;7°;C;18;Medio;12;66.67
417;2°;A;31;Básico;4;12.9
417;2°;A;31;Crítico;26;83.87
417;2°;A;31;Medio;1;3.23
417;2°;B;29;Básico;2;6.9
417;2°;B;29;Crítico;22;75.86
417;2°;B;29;Medio;5;17.24
417;2°;C;22;Avanzado;1;4.55
417;2°;C;22;Básico;2;9.09
417;2°;C;22;Crítico;19;86.36
417;2°;D;22;Básico;4;18.18
417;2°;D;22;Crítico;17;77.27
417;2°;D;22;Medio;1;4.55
417;3°;A;26;Avanzado;3;11.54
417;3°;A;26;Básico;8;30.77
417;3°;A;26;Crítico;11;42.31
417;3°;A;26;Medio;4;15.38
417;3°;B;27;Avanzado;8;29.63
417;3°;B;27;Básico;2;7.41
417;3°;B;27;Crítico;8;29.63
417;3°;B;27;Medio;9;33.33
417;3°;C;24;Avanzado;1;4.17
417;3°;C;24;Básico;7;29.17
417;3°;C;24;Crítico;13;54.17
417;3°;C;24;Medio;3;12.5
417;4°;A;27;Avanzado;2;7.41
417;4°;A;27;Básico;10;37.04
417;4°;A;27;Crítico;7;25.93
417;4°;A;27;Medio;8;29.63
417;4°;B;25;Avanzado;3;12.0
417;4°;B;25;Básico;6;24.0
417;4°;B;25;Crítico;12;48.0
417;4°;B;25;Medio;4;16.0
417;4°;C;20;Básico;11;55.0
417;4°;C;20;Crítico;3;15.0
417;4°;C;20;Medio;6;30.0
417;4°;D;26;Avanzado;4;15.38
417;4°;D;26;Básico;10;38.46
417;4°;D;26;Crítico;6;23.08
417;4°;D;26;Medio;6;23.08
417;5°;A;25;Avanzado;2;8.0
417;5°;A;25;Básico;4;16.0
417;5°;A;25;Crítico;12;48.0
417;5°;A;25;Medio;7;28.0
417;5°;B;27;Avanzado;1;3.7
417;5°;B;27;Básico;11;40.74
417;5°;B;27;Crítico;10;37.04
417;5°;B;27;Medio;5;18.52
417;5°;C;26;Avanzado;3;11.54
417;5°;C;26;Básico;6;23.08
417;5°;C;26;Crítico;15;57.69
417;5°;C;26;Medio;2;7.69
417;6°;A;22;Avanzado;11;50.0
417;6°;A;22;Básico;4;18.18
417;6°;A;22;Crítico;3;13.64
417;6°;A;22;Medio;4;18.18
417;6°;B;21;Básico;4;19.05
417;6°;B;21;Crítico;5;23.81
417;6°;B;21;Medio;12;57.14
417;6°;C;24;Avanzado;4;16.67
417;6°;C;24;Básico;8;33.33
417;6°;C;24;Crítico;4;16.67
417;6°;C;24;Medio;8;33.33
417;7°;A;26;Avanzado;2;7.69
417;7°;A;26;Básico;8;30.77
417;7°;A;26;Crítico;4;15.38
417;7°;A;26;Medio;12;46.15
417;7°;B;26;Avanzado;3;11.54
417;7°;B;26;Básico;10;38.46
417;7°;B;26;Crítico;4;15.38
417;7°;B;26;Medio;9;34.62
417;7°;C;22;Avanzado;1;4.55
417;7°;C;22;Básico;8;36.36
417;7°;C;22;Crítico;5;22.73
417;7°;C;22;Medio;8;36.36
417;7°;D;18;Avanzado;3;16.67
417;7°;D;18;Básico;6;33.33
417;7°;D;18;Crítico;3;16.67
417;7°;D;18;Medio;6;33.33
457;2°;U;25;Básico;2;8.0
457;2°;U;25;Crítico;23;92.0
457;3°;A;13;Básico;3;23.08
457;3°;A;13;Crítico;9;69.23
457;3°;A;13;Medio;1;7.69
457;3°;B;12;Básico;1;8.33
457;3°;B;12;Crítico;9;75.0
457;3°;B;12;Medio;2;16.67
457;4°;U;17;Avanzado;1;5.88
457;4°;U;17;Básico;6;35.29
457;4°;U;17;Crítico;6;35.29
457;4°;U;17;Medio;4;23.53
457;5°;U;21;Básico;8;38.1
457;5°;U;21;Crítico;9;42.86
457;5°;U;21;Medio;4;19.05
457;6°;U;13;Básico;4;30.77
457;6°;U;13;Crítico;4;30.77
457;6°;U;13;Medio;5;38.46
457;7°;U;16;Básico;6;37.5
457;7°;U;16;Crítico;5;31.25
457;7°;U;16;Medio;5;31.25
461;2°;A;19;Básico;3;15.79
461;2°;A;19;Crítico;15;78.95
461;2°;A;19;Medio;1;5.26
461;3°;A ;25;Básico;7;28.0
461;3°;A ;25;Crítico;16;64.0
461;3°;A ;25;Medio;2;8.0
461;4°;A;20;Avanzado;1;5.0
461;4°;A;20;Básico;3;15.0
461;4°;A;20;Crítico;12;60.0
461;4°;A;20;Medio;4;20.0
461;5°;A;16;Básico;4;25.0
461;5°;A;16;Crítico;10;62.5
461;5°;A;16;Medio;2;12.5
461;6°;A;22;Avanzado;1;4.55
461;6°;A;22;Básico;7;31.82
461;6°;A;22;Crítico;11;50.0
461;6°;A;22;Medio;3;13.64
461;7°;A;20;Básico;2;10.0
461;7°;A;20;Crítico;13;65.0
461;7°;A;20;Medio;5;25.0
477;2°;A;28;Básico;3;10.71
477;2°;A;28;Crítico;25;89.29
477;3°;A;17;Básico;3;17.65
477;3°;A;17;Crítico;10;58.82
477;3°;A;17;Medio;4;23.53
477;3°;B;16;Básico;2;12.5
477;3°;B;16;Crítico;13;81.25
477;3°;B;16;Medio;1;6.25
477;4°;A;19;Básico;10;52.63
477;4°;A;19;Crítico;8;42.11
477;4°;A;19;Medio;1;5.26
477;5°;A;24;Avanzado;9;37.5
477;5°;A;24;Básico;4;16.67
477;5°;A;24;Crítico;4;16.67
477;5°;A;24;Medio;7;29.17
477;6°;A;14;Avanzado;2;14.29
477;6°;A;14;Básico;2;14.29
477;6°;A;14;Crítico;8;57.14
477;6°;A;14;Medio;2;14.29
477;7°;A;28;Avanzado;16;57.14
477;7°;A;28;Básico;4;14.29
477;7°;A;28;Crítico;2;7.14
477;7°;A;28;Medio;6;21.43
478;2°;A;20;Avanzado;1;5.0
478;2°;A;20;Básico;3;15.0
478;2°;A;20;Crítico;16;80.0
478;2°;B;17;Avanzado;1;5.88
478;2°;B;17;Básico;1;5.88
478;2°;B;17;Crítico;15;88.24
478;2°;C;14;Básico;6;42.86
478;2°;C;14;Crítico;7;50.0
478;2°;C;14;Medio;1;7.14
478;2°;D;16;Básico;4;25.0
478;2°;D;16;Crítico;8;50.0
478;2°;D;16;Medio;4;25.0
478;3°;A;18;Avanzado;1;5.56
478;3°;A;18;Básico;6;33.33
478;3°;A;18;Crítico;9;50.0
478;3°;A;18;Medio;2;11.11
478;3°;B;19;Avanzado;1;5.26
478;3°;B;19;Básico;4;21.05
478;3°;B;19;Crítico;13;68.42
478;3°;B;19;Medio;1;5.26
478;3°;C;21;Avanzado;2;9.52
478;3°;C;21;Básico;5;23.81
478;3°;C;21;Crítico;14;66.67
478;4°;A;27;Avanzado;4;14.81
478;4°;A;27;Básico;7;25.93
478;4°;A;27;Crítico;9;33.33
478;4°;A;27;Medio;7;25.93
478;4°;B;21;Avanzado;1;4.76
478;4°;B;21;Básico;8;38.1
478;4°;B;21;Crítico;9;42.86
478;4°;B;21;Medio;3;14.29
478;5°;A;19;Básico;10;52.63
478;5°;A;19;Crítico;4;21.05
478;5°;A;19;Medio;5;26.32
478;5°;B;15;Básico;2;13.33
478;5°;B;15;Crítico;12;80.0
478;5°;B;15;Medio;1;6.67
478;5°;C;16;Avanzado;1;6.25
478;5°;C;16;Básico;4;25.0
478;5°;C;16;Crítico;10;62.5
478;5°;C;16;Medio;1;6.25
478;6°;A;23;Avanzado;2;8.7
478;6°;A;23;Básico;7;30.43
478;6°;A;23;Crítico;9;39.13
478;6°;A;23;Medio;5;21.74
478;6°;B;27;Avanzado;2;7.41
478;6°;B;27;Básico;5;18.52
478;6°;B;27;Crítico;11;40.74
478;6°;B;27;Medio;9;33.33
478;7°;A;26;Avanzado;1;3.85
478;7°;A;26;Básico;5;19.23
478;7°;A;26;Crítico;13;50.0
478;7°;A;26;Medio;7;26.92
478;7°;B;22;Avanzado;3;13.64
478;7°;B;22;Básico;7;31.82
478;7°;B;22;Crítico;11;50.0
478;7°;B;22;Medio;1;4.55
485;2°;A;23;Avanzado;2;8.7
485;2°;A;23;Básico;5;21.74
485;2°;A;23;Crítico;16;69.57
485;2°;B;23;Básico;3;13.04
485;2°;B;23;Crítico;19;82.61
485;2°;B;23;Medio;1;4.35
485;3°;A;25;Avanzado;3;12.0
485;3°;A;25;Básico;5;20.0
485;3°;A;25;Crítico;9;36.0
485;3°;A;25;Medio;8;32.0
485;3°;B;23;Avanzado;3;13.04
485;3°;B;23;Básico;5;21.74
485;3°;B;23;Crítico;10;43.48
485;3°;B;23;Medio;5;21.74
485;4°;A;24;Básico;7;29.17
485;4°;A;24;Crítico;14;58.33
485;4°;A;24;Medio;3;12.5
485;4°;B;24;Avanzado;1;4.17
485;4°;B;24;Básico;6;25.0
485;4°;B;24;Crítico;14;58.33
485;4°;B;24;Medio;3;12.5
485;5°;A;26;Avanzado;1;3.85
485;5°;A;26;Básico;2;7.69
485;5°;A;26;Crítico;22;84.62
485;5°;A;26;Medio;1;3.85
485;5°;B;24;Básico;4;16.67
485;5°;B;24;Crítico;17;70.83
485;5°;B;24;Medio;3;12.5
485;6°;A;18;Básico;7;38.89
485;6°;A;18;Crítico;5;27.78
485;6°;A;18;Medio;6;33.33
485;6°;B;17;Avanzado;1;5.88
485;6°;B;17;Básico;3;17.65
485;6°;B;17;Crítico;5;29.41
485;6°;B;17;Medio;8;47.06
485;7°;A;23;Avanzado;1;4.35
485;7°;A;23;Básico;12;52.17
485;7°;A;23;Crítico;5;21.74
485;7°;A;23;Medio;5;21.74
485;7°;B;26;Avanzado;1;3.85
485;7°;B;26;Básico;12;46.15
485;7°;B;26;Crítico;7;26.92
485;7°;B;26;Medio;6;23.08
486;2°;A;26;Avanzado;2;7.69
486;2°;A;26;Básico;11;42.31
486;2°;A;26;Crítico;9;34.62
486;2°;A;26;Medio;4;15.38
486;2°;B;19;Básico;9;47.37
486;2°;B;19;Crítico;9;47.37
486;2°;B;19;Medio;1;5.26
486;2°;C;18;Básico;2;11.11
486;2°;C;18;Crítico;16;88.89
486;3°;A;27;Avanzado;3;11.11
486;3°;A;27;Básico;4;14.81
486;3°;A;27;Crítico;15;55.56
486;3°;A;27;Medio;5;18.52
486;3°;B;18;Avanzado;1;5.56
486;3°;B;18;Básico;7;38.89
486;3°;B;18;Crítico;8;44.44
486;3°;B;18;Medio;2;11.11
486;3°;C;18;Básico;7;38.89
486;3°;C;18;Crítico;7;38.89
486;3°;C;18;Medio;4;22.22
486;4°;A;29;Avanzado;5;17.24
486;4°;A;29;Básico;7;24.14
486;4°;A;29;Crítico;10;34.48
486;4°;A;29;Medio;7;24.14
486;4°;B;28;Avanzado;1;3.57
486;4°;B;28;Básico;7;25.0
486;4°;B;28;Crítico;10;35.71
486;4°;B;28;Medio;10;35.71
486;5°;A;20;Avanzado;2;10.0
486;5°;A;20;Básico;5;25.0
486;5°;A;20;Crítico;7;35.0
486;5°;A;20;Medio;6;30.0
486;5°;B;18;Avanzado;2;11.11
486;5°;B;18;Básico;5;27.78
486;5°;B;18;Crítico;10;55.56
486;5°;B;18;Medio;1;5.56
486;5°;C;22;Avanzado;1;4.55
486;5°;C;22;Básico;4;18.18
486;5°;C;22;Crítico;8;36.36
486;5°;C;22;Medio;9;40.91
486;6°;A;17;Avanzado;1;5.88
486;6°;A;17;Básico;6;35.29
486;6°;A;17;Crítico;3;17.65
486;6°;A;17;Medio;7;41.18
486;6°;B;17;Avanzado;1;5.88
486;6°;B;17;Básico;4;23.53
486;6°;B;17;Crítico;6;35.29
486;6°;B;17;Medio;6;35.29
486;6°;C;17;Avanzado;1;5.88
486;6°;C;17;Básico;6;35.29
486;6°;C;17;Crítico;2;11.76
486;6°;C;17;Medio;8;47.06
486;7°;A;20;Básico;10;50.0
486;7°;A;20;Crítico;6;30.0
486;7°;A;20;Medio;4;20.0
486;7°;B;18;Básico;11;61.11
486;7°;B;18;Crítico;2;11.11
486;7°;B;18;Medio;5;27.78
486;7°;C;18;Avanzado;1;5.56
486;7°;C;18;Básico;9;50.0
486;7°;C;18;Crítico;3;16.67
486;7°;C;18;Medio;5;27.78
494;2°;A;22;Crítico;22;100.0
494;2°;B;13;Básico;3;23.08
494;2°;B;13;Crítico;10;76.92
494;3°;A;29;Avanzado;1;3.45
494;3°;A;29;Básico;9;31.03
494;3°;A;29;Crítico;10;34.48
494;3°;A;29;Medio;9;31.03
494;4°;A;28;Avanzado;3;10.71
494;4°;A;28;Básico;9;32.14
494;4°;A;28;Crítico;9;32.14
494;4°;A;28;Medio;7;25.0
494;5°;A;25;Avanzado;2;8.0
494;5°;A;25;Básico;6;24.0
494;5°;A;25;Crítico;14;56.0
494;5°;A;25;Medio;3;12.0
494;6°;A;24;Avanzado;2;8.33
494;6°;A;24;Básico;4;16.67
494;6°;A;24;Crítico;6;25.0
494;6°;A;24;Medio;12;50.0
494;7°;A;30;Básico;11;36.67
494;7°;A;30;Crítico;10;33.33
494;7°;A;30;Medio;9;30.0
511;2°;UNICO;16;Crítico;15;93.75
511;2°;UNICO;16;Medio;1;6.25
511;3°;UNICO;16;Crítico;16;100.0
511;4°;UNICO;18;Básico;2;11.11
511;4°;UNICO;18;Crítico;16;88.89
511;5°;UNICO;11;Básico;1;9.09
511;5°;UNICO;11;Crítico;8;72.73
511;5°;UNICO;11;Medio;2;18.18
511;6°;UNICO;13;Básico;2;15.38
511;6°;UNICO;13;Crítico;10;76.92
511;6°;UNICO;13;Medio;1;7.69
511;7°;UNICO;4;Crítico;4;100.0
514;2°;A;29;Avanzado;1;3.45
514;2°;A;29;Básico;8;27.59
514;2°;A;29;Crítico;17;58.62
514;2°;A;29;Medio;3;10.34
514;2°;B;26;Avanzado;4;15.38
514;2°;B;26;Básico;1;3.85
514;2°;B;26;Crítico;19;73.08
514;2°;B;26;Medio;2;7.69
514;2°;C;23;Avanzado;1;4.35
514;2°;C;23;Básico;3;13.04
514;2°;C;23;Crítico;18;78.26
514;2°;C;23;Medio;1;4.35
514;3°;A;24;Avanzado;4;16.67
514;3°;A;24;Básico;11;45.83
514;3°;A;24;Crítico;3;12.5
514;3°;A;24;Medio;6;25.0
514;3°;B;26;Avanzado;4;15.38
514;3°;B;26;Básico;8;30.77
514;3°;B;26;Crítico;10;38.46
514;3°;B;26;Medio;4;15.38
514;3°;C;26;Básico;5;19.23
514;3°;C;26;Crítico;21;80.77
514;4°;A;26;Avanzado;1;3.85
514;4°;A;26;Básico;15;57.69
514;4°;A;26;Crítico;5;19.23
514;4°;A;26;Medio;5;19.23
514;4°;B;24;Avanzado;2;8.33
514;4°;B;24;Básico;7;29.17
514;4°;B;24;Crítico;6;25.0
514;4°;B;24;Medio;9;37.5
514;4°;C;20;Avanzado;2;10.0
514;4°;C;20;Básico;6;30.0
514;4°;C;20;Crítico;10;50.0
514;4°;C;20;Medio;2;10.0
514;5°;A;18;Avanzado;3;16.67
514;5°;A;18;Básico;8;44.44
514;5°;A;18;Crítico;3;16.67
514;5°;A;18;Medio;4;22.22
514;5°;B;20;Básico;9;45.0
514;5°;B;20;Crítico;9;45.0
514;5°;B;20;Medio;2;10.0
514;5°;C;17;Avanzado;1;5.88
514;5°;C;17;Básico;3;17.65
514;5°;C;17;Crítico;11;64.71
514;5°;C;17;Medio;2;11.76
514;6°;A;20;Avanzado;1;5.0
514;6°;A;20;Básico;6;30.0
514;6°;A;20;Crítico;5;25.0
514;6°;A;20;Medio;8;40.0
514;6°;B;19;Avanzado;3;15.79
514;6°;B;19;Básico;5;26.32
514;6°;B;19;Crítico;6;31.58
514;6°;B;19;Medio;5;26.32
514;6°;C;16;Avanzado;3;18.75
514;6°;C;16;Básico;6;37.5
